0,1000,10th_gen_core_i3,10th_gen_core_i5,11.6,11th_gen_core_i3,11th_gen_core_i5,11th_gen_core_i7,1200_x_1920,128,12th_gen_core_i3,12th_gen_core_i5,12th_gen_core_i7,12th_gen_core_i9,13.3,13.4,1366_x_768,13th_gen_core_i7,14.0,14.1,14.5,15.6,16,16.0,16.1,17.3,1920_x_1080,1920_x_1200,2000,256,2560_x_1440,2560_x_1600,2560_x_1920,2880_x_1800,32,3840_x_2160,3840_x_2400,4,512,5600h,6900hx,8,8lx79pa,_laptop_,acer,amd_athlon_silver_3050u,amd_radeon,amd_radeon_amd,amd_radeon_graphics,amd_radeon_radeon,amd_radeon_radeon_graphics,amd_radeon_rx_5500m,amd_radeon_rx_6600m,amd_radeon_rx_6650m,amd_radeon_rx_6700m,amd_radeon_vega_6,amd_radeon_vega_7,amd_ryzen_3_3250u,amd_ryzen_3_5300u,amd_ryzen_3__3250u,amd_ryzen_5_4600h,amd_ryzen_5_5600h,amd_ryzen_7_4800h,amd_ryzen_7_5800h,amd_ryzen_7_6800h,asus,athlon_gold_3150u,celeron_n4020,celeron_n4500,dell,geforce_rtx_3060,hp,integrated_uhd_graphics_620,intel_integrated_intel_iris_xe_graphics,intel_integrated_iris_xe,intel_integrated_uhd,intel_integrated_uhd_600,intel_integrated_uhd_graphics,intel_iris_xe,intel_iris_xe_graphics,intel_iris_xe_integrated_graphics,intel_irix_xe_graphics,intel_pentium_n5030,intel_uhd_graphics,lenovo,msi,nvidia_geforce_gtx_1650,nvidia_geforce_gtx_1650_max_q,nvidia_geforce_rtx_3050,nvidia_geforce_rtx_3050_ti,nvidia_geforce_rtx_3060,nvidia_geforce_rtx_3070,nvidia_geforce_rtx_3070_ti,nvidia_geforce_rtx_3070ti,nvidia_geforce_rtx_3080_ti,nvidia_geforce_rtx_a5500,nvidia_gtx1650_maxq,nvidia_quadro_t600,pentium_n6000,pentium_silver_n6000,qualcomm_adreno_618,ryzen_5,ryzen_5_5500u,ryzen_5_5600h,ryzen_7_5800h_,ryzen_7_6800h,ryzen_9,snapdragon_7c,uhd_graphics_600
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21080138263457668,0.0,0.0,0.0,0.0,0.18676287949177045,0.0,0.0,0.3530389210332107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2369664922249749,0.0,0.0,0.0,0.0,0.5817404177442382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54381047394403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32517850561363865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23894562619901716,0.0,0.0,0.0,0.0,0.21169772528604308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546917230471738,0.0,0.0,0.2686040583094056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6164149997791664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36859332078008283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49522172693008437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48478336956373863,0.0,0.5986399466564821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27992412415822376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17601350460922144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22332758460874735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32561691938230614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3759992573606796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5457365517243391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2542807456906816,0.0,0.0,0.0,0.0,0.2252841213419855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2710373999637006,0.0,0.0,0.28584260498483194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39224900641830446,0.0,0.0,0.0,0.5270042059741493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25825848676260277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1623903673427801,0.0,0.0,0.3069674243023653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32922561976572123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55230626229185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55230626229185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3069674243023653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5587771909026618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603569072453175,0.0,0.0,0.0,0.0,0.2306673945160907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27751396988665983,0.0,0.0,0.2926729524512444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40162198637464874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927506513089969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22285917967238442,0.0,0.0,0.0,0.0,0.19744567894480844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23754520796444167,0.0,0.0,0.250520928312157,0.0,0.0,0.0,0.0,0.0,0.0,0.543812713445907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615015853598514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34377865127086044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46615243901790504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691662326076361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16924904942080557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21474478045529902,0.0,0.0,0.0,0.0,0.0,0.0,0.46615243901790504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575633342122677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29468464566917085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3392432461145921,0.0,0.25255998964414633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30019416002449095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32196122637027186,0.0,0.0,0.0,0.0,0.0,0.0,0.3489981971585989,0.0,0.0,0.0,0.0,0.0,0.5401195741267147,0.0,0.0,0.0,0.0,0.0,0.0,0.4624100027282585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46474968000467565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2242427932290381,0.0,0.0,0.0,0.0,0.19867151365573366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23901999922294348,0.0,0.0,0.25207627888442297,0.0,0.0,0.4366048651727619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6188341583856302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2064741019159426,0.0,0.0,0.0,0.0,0.18292905545664875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22008038237866473,0.0,0.0,0.23210210035072873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221604429933706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33142811861155813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569798588608712,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505819708906163,0.0,0.0,0.0,0.0,0.0,0.0,0.3063265567836807,0.0,0.0,0.0,0.2659068424346599,0.0,0.0,0.0,0.19261509159494605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317335696305675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353679693412449,0.0,0.6551036434030013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5045850977125409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21692050873585447,0.0,0.0,0.0,0.0,0.1921842177978335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23121518904969826,0.0,0.0,0.24384513708764022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3481964829073566,0.0,0.6536381975129727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26853887829603135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31686211377093343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22107372370200543,0.0,0.0,0.4662887438797966,0.0,0.0,0.0,0.0,0.0,0.0,0.5446501509017757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29625036763460705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42045025926819135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.45322793200149875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42747164949750827,0.0,0.3182443176298005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24074925959186916,0.0,0.0,0.2538999987423354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45322793200149875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42747164949750827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
